"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr2-32078004-32086007",0.000107295657711134,-0.14125433741317,0.323,0.332,1
"chr2-119169780-119176034",0.000107471078141727,0.470675609923208,0.125,0.085,1
"chr1-38774889-38778721",0.000108157205093615,-0.158413745529072,0.306,0.319,1
"chr11-87747351-87752593",0.000108296558237645,-0.121987032695297,0.417,0.423,1
"chr3-53040474-53042798",0.000108467488623299,0.37949726109915,0.172,0.123,1
"chr15-89130161-89132360",0.000108469536385804,-0.212863967836181,0.145,0.155,1
"chr1-74712055-74716355",0.000109561317460534,-0.274679815014466,0.12,0.134,1
"chr13-55691975-55698346",0.000109869774954134,-0.153128209768358,0.24,0.247,1
"chr19-59450752-59472329",0.000110042553062814,0.205963304122656,0.41,0.336,1
"chr1-167281881-167286715",0.000110144795172398,-0.159423852078572,0.253,0.26,1
"chr15-103453183-103455004",0.00011025148423263,-0.188397488447718,0.217,0.229,1
"chr4-106678279-106679933",0.000110711988672368,-0.209822349192083,0.161,0.173,1
"chr12-32110365-32112650",0.000110969147643863,-0.239255916353438,0.131,0.144,1
"chr13-20170942-20176187",0.000111001652587794,-0.20075264600921,0.187,0.198,1
"chr6-115985787-115989649",0.000111111712933792,-0.272971678450825,0.096,0.108,1
"chr1-106315739-106323724",0.000111171128625193,0.299377181290761,0.247,0.188,1
"chr9-61376244-61381716",0.00011136026622491,-0.17002454534538,0.229,0.236,1
"chr2-92182106-92192661",0.000111369046199498,-0.121591192131032,0.41,0.413,1
"chr11-32537086-32545060",0.000111453922452138,-0.176439189567226,0.215,0.228,1
"chr10-52232005-52235420",0.000111501421723836,0.311454642367985,0.246,0.185,1
"chr10-118048344-118051025",0.000111767496078031,0.368709327327595,0.187,0.136,1
"chr6-87581451-87584344",0.000111926253818901,0.410642637283652,0.138,0.1,1
"chr11-100701111-100705279",0.000112419765950821,-0.189808713943784,0.202,0.217,1
"chr18-76199882-76201481",0.00011295887635835,0.424067956825303,0.127,0.089,1
"chr8-119836757-119841601",0.000113507018931754,-0.148075595007045,0.31,0.318,1
"chrX-7946802-7948832",0.000113690710507579,-0.193159985397532,0.196,0.207,1
"chr11-115186442-115189174",0.000113988678248324,-0.168327123629339,0.227,0.236,1
"chr10-80258004-80262686",0.000114007319208784,-0.122002502321253,0.433,0.441,1
"chr6-86664489-86671476",0.000114027280488657,-0.107159031709735,0.485,0.487,1
"chr15-97360188-97362679",0.000114806816361923,-0.206533113934761,0.171,0.183,1
"chr1-80336892-80341958",0.000114913446206397,-0.122851937505469,0.432,0.44,1
"chr15-81692057-81699487",0.000114920463020641,-0.18437060916641,0.194,0.202,1
"chr14-121376396-121382498",0.000115086315245818,-0.123055163028434,0.331,0.331,1
"chr7-101932599-101937319",0.000115371334006604,-0.146678559275913,0.278,0.276,1
"chr16-44137932-44142011",0.000115585511536982,-0.11077061927664,0.466,0.468,1
"chr19-25137474-25139570",0.000115838829973812,-0.282863050580632,0.11,0.126,1
"chr14-121420992-121424298",0.000116102047549632,0.337398298505335,0.202,0.148,1
"chr4-85952811-85956725",0.000116133272444477,0.302752422082608,0.246,0.19,1
"chr12-98569040-98578756",0.000116311634411656,0.201742926392313,0.42,0.349,1
"chr13-41602744-41609724",0.000116463423647191,-0.125911789063878,0.326,0.334,1
"chr5-137525367-137534292",0.000116571881286826,-0.124789211479291,0.411,0.42,1
"chr5-114920671-114925125",0.000116590743818933,-0.204452493571579,0.188,0.201,1
"chr17-12362899-12364839",0.000117060457943618,0.388402970751453,0.148,0.108,1
"chr10-78456724-78468079",0.00011726551271326,-0.118916824559017,0.366,0.368,1
"chr15-100302919-100308530",0.0001174670327077,-0.162307130750679,0.266,0.275,1
"chr17-27684359-27689916",0.000117694851183144,-0.260307448680173,0.11,0.124,1
"chr2-37430055-37432004",0.000117812522144973,-0.199214368746466,0.187,0.2,1
"chr7-132851754-132853464",0.000117831294401273,-0.194934411630983,0.195,0.204,1
"chr14-121822603-121826819",0.000118070281804879,0.363185352054943,0.162,0.119,1
"chr17-31036295-31041402",0.000118847116729296,-0.209336551719584,0.184,0.195,1
"chr16-18071647-18076583",0.000119027940946684,0.32439942760752,0.217,0.164,1
"chr6-88840560-88844572",0.000119211641399335,-0.107520929005098,0.5,0.504,1
"chr7-46794776-46798206",0.000119358858210916,-0.137034997367465,0.305,0.308,1
"chr16-48251956-48254076",0.000119584048832032,0.402818270530065,0.156,0.11,1
"chr10-128302043-128304891",0.000120004028456927,-0.140660996411238,0.338,0.352,1
"chr4-132638094-132640577",0.000120017852013019,-0.193840948428267,0.19,0.198,1
"chr1-190485806-190487999",0.000120146595190528,0.383598300209471,0.149,0.109,1
"chr5-105343200-105347629",0.000120577482221207,0.316730587523369,0.196,0.15,1
"chr2-32449738-32452972",0.00012085156756846,-0.114288925982578,0.452,0.457,1
"chr15-100226717-100231737",0.000121382291473457,-0.123874810471224,0.322,0.324,1
"chr11-4703227-4705622",0.000121709458722809,-0.16325149915758,0.245,0.25,1
"chr10-83214693-83216703",0.000121719256538886,-0.226986757851793,0.147,0.161,1
"chr12-36034863-36037739",0.00012181342308143,0.416389058085326,0.14,0.099,1
"chr8-83693134-83700972",0.000122032276554255,-0.132849392006144,0.35,0.361,1
"chr11-89297466-89304249",0.00012207583366115,0.299955362296858,0.243,0.189,1
"chr7-142531956-142535857",0.000122688176319745,-0.151444640998708,0.215,0.225,1
"chr17-78450407-78453370",0.000122760464046171,0.366207441388443,0.168,0.125,1
"chr7-25780185-25786071",0.000122966563404003,0.335189812543891,0.206,0.154,1
"chr2-31080290-31083458",0.000123732353614452,-0.188081436795603,0.199,0.213,1
"chr7-44981900-44989419",0.000124114402536403,-0.108199192661885,0.517,0.527,1
"chr14-55556100-55557925",0.000124211086791695,-0.269326127419844,0.117,0.127,1
"chr6-149098610-149102580",0.000124606341414002,0.310869568266918,0.25,0.19,1
"chr1-132476439-132478302",0.000124668446089653,-0.225826994621694,0.154,0.166,1
"chr12-109970668-109974824",0.000124788620701147,-0.241199244541707,0.133,0.146,1
"chr17-87438325-87448152",0.000125308044059324,-0.117043591145181,0.438,0.446,1
"chr11-80473879-80478572",0.000125577767509882,-0.1411671955648,0.267,0.269,1
"chr16-20713831-20719056",0.000125751388744336,-0.107576239590263,0.466,0.472,1
"chr17-6741504-6744983",0.00012656328023731,-0.234755561061492,0.145,0.159,1
"chr11-116700956-116702219",0.000127029461588941,0.423875436832002,0.134,0.093,1
"chr16-4654986-4659701",0.000127119400723719,-0.225538821681206,0.136,0.146,1
"chr17-28290106-28295898",0.000127417427838336,-0.186548869715609,0.198,0.208,1
"chr13-117018191-117027549",0.00012806563341281,-0.116002151779946,0.365,0.369,1
"chr5-145136167-145144111",0.000128220902007792,-0.153621542844624,0.301,0.306,1
"chr4-155692300-155697335",0.000128239065133096,-0.264166561995842,0.104,0.115,1
"chr3-7365624-7368198",0.000129208604623653,0.333502255164496,0.228,0.167,1
"chr10-43994431-43997092",0.000129418950284527,-0.274522472562856,0.113,0.127,1
"chr18-34377289-34381707",0.000129433067446068,-0.192357474130398,0.182,0.194,1
"chr11-83638386-83641729",0.000130187679080611,-0.16228046558003,0.281,0.29,1
"chr2-52940975-52945705",0.000130360530581737,0.410942483528521,0.139,0.097,1
"chr18-60756494-60765536",0.00013042473562032,0.271362726957515,0.276,0.215,1
"chr6-87979524-87983043",0.000130639040102861,-0.156065602056855,0.226,0.23,1
"chr12-110444924-110448482",0.000130927024272784,-0.110947636389451,0.375,0.379,1
"chr11-106427404-106429966",0.000131147590005935,-0.270920424033867,0.103,0.115,1
"chr4-76446971-76452450",0.000131429273880833,0.375585507813675,0.159,0.116,1
"chrX-49287382-49288951",0.000131916124923229,-0.229373912441704,0.153,0.166,1
"chr13-119406032-119410486",0.00013214008288011,-0.159315543953846,0.256,0.265,1
"chr12-17009398-17012855",0.000132401150774142,-0.236101205600047,0.133,0.143,1
"chr8-123371245-123380955",0.000132545910270871,-0.119100748191305,0.454,0.46,1
"chr8-84003318-84005549",0.000132727467387827,-0.198017981186946,0.188,0.205,1
"chr5-139730935-139739223",0.000133022110655125,0.194996142219175,0.446,0.384,1
"chr2-160698816-160703294",0.000133086105770007,0.344929980263968,0.2,0.146,1
"chr8-25784036-25786682",0.000133230414909322,-0.156716562753101,0.237,0.248,1
"chr8-107055426-107057885",0.000133289526635318,-0.168298714435426,0.239,0.25,1
"chr4-152025882-152030818",0.000133406422175896,-0.146470522344965,0.295,0.297,1
"chr8-57635041-57639316",0.000133507492187686,0.382858699587887,0.165,0.117,1
"chr13-32336313-32340380",0.000134683001293174,-0.127981044685434,0.308,0.309,1
"chr13-6546853-6549148",0.000135186049556249,-0.14330224332667,0.304,0.31,1
"chr12-102701014-102706646",0.00013525876872606,-0.140868302574558,0.287,0.292,1
"chr15-82035641-82041491",0.000135419541538937,-0.280033660209331,0.115,0.132,1
"chr2-105119481-105135508",0.000135563899247854,0.242890552781619,0.339,0.272,1
"chr9-95327792-95331937",0.000135935197236107,0.336252748371896,0.196,0.145,1
"chr17-87298133-87307733",0.000136321915726118,0.210111006045325,0.383,0.322,1
"chr7-90441297-90445711",0.00013651207802366,-0.137985284920907,0.318,0.32,1
"chr16-12306201-12311578",0.000136813121890425,0.25940427017503,0.285,0.227,1
"chr5-96910892-96914093",0.000136833327642983,-0.183252694070718,0.186,0.199,1
"chr2-154405825-154408879",0.000137289683757837,-0.245525374023248,0.111,0.119,1
"chr3-152712929-152715068",0.000137318283843501,-0.211660905223098,0.155,0.164,1
"chr11-6518884-6530255",0.00013738378698002,-0.122488526557667,0.415,0.418,1
"chr16-67616838-67622578",0.000137526177282651,0.250406669435109,0.319,0.249,1
"chr10-128820896-128824639",0.000137564524848791,-0.145143976115566,0.329,0.34,1
"chr6-108184726-108186534",0.000137955708160892,-0.256408860634901,0.131,0.141,1
"chr10-95939508-95942462",0.000139528825915075,-0.142882099256656,0.268,0.271,1
"chr18-39799635-39801923",0.000139697144551018,0.31333766437125,0.207,0.162,1
"chr10-24869362-24870688",0.000139726111455637,-0.178937998777232,0.227,0.233,1
"chr18-67721174-67725823",0.000139749409801745,-0.12012579294379,0.343,0.342,1
"chrX-68677544-68681560",0.000139898707774798,-0.176600775723487,0.209,0.218,1
"chr9-50855789-50858473",0.000140044598808845,-0.159283638065523,0.243,0.25,1
"chr7-16890501-16895705",0.000140959923196977,-0.171648045353998,0.216,0.222,1
"chr6-120462241-120468432",0.000141157995608363,-0.133314768696668,0.357,0.358,1
"chr19-7480308-7484706",0.00014143226948511,-0.133865967521813,0.319,0.324,1
"chr2-127320996-127330231",0.000141665448647552,-0.13039386875281,0.358,0.366,1
"chrX-57052706-57054530",0.000141811179301082,-0.200076548434483,0.174,0.185,1
"chr5-75824701-75836669",0.000141857291701586,-0.108446703259827,0.406,0.407,1
"chr4-130156055-130158554",0.000142004459548781,-0.259363652316774,0.135,0.149,1
"chr9-22001753-22003963",0.00014242614705814,-0.133993737578511,0.393,0.404,1
"chrX-95967073-95969995",0.000143182458676999,-0.187909801375602,0.212,0.225,1
"chr18-44386651-44388087",0.000143646279466604,0.41791216527876,0.135,0.095,1
"chr13-48655386-48673608",0.000143742576143408,0.210927849241877,0.391,0.324,1
"chr5-110135039-110136920",0.00014385133012625,-0.168251717447834,0.253,0.263,1
"chr4-117423951-117430045",0.000144323743291452,-0.184416274674619,0.27,0.28,1
"chr14-118848127-118856948",0.000145222712541051,0.248681893358312,0.315,0.253,1
"chr7-80533799-80536039",0.000145373276254408,-0.134012238185684,0.304,0.308,1
"chr16-11438937-11444876",0.000145413459944346,-0.261792507533375,0.105,0.115,1
"chr8-122495672-122498545",0.000146047069881167,-0.258696463724238,0.109,0.119,1
"chr4-8802694-8806679",0.000146091246815142,0.338654383286319,0.195,0.146,1
"chr10-80853293-80856999",0.000146276350778476,-0.212186178581184,0.152,0.16,1
"chr3-103798963-103803812",0.000146298748753409,-0.153535000216007,0.267,0.275,1
"chr6-142914613-142918164",0.000146694011128025,-0.234633177083998,0.128,0.139,1
"chr7-130934463-130938960",0.000146843197922033,0.396593706583049,0.149,0.107,1
"chr17-34238315-34240795",0.000147460494750045,-0.191065668986607,0.17,0.179,1
"chr19-5509320-5513994",0.000147924087948526,-0.131660720525026,0.364,0.367,1
"chr7-74420891-74425220",0.000147931159029609,0.307764337086117,0.201,0.152,1
"chr8-85698788-85701973",0.000148202007311524,-0.159493446180314,0.206,0.213,1
"chr14-25528594-25537119",0.000148238924691795,-0.173971407462698,0.217,0.224,1
"chr5-74193623-74198428",0.000148424642714372,-0.149834387347291,0.252,0.258,1
"chr6-13676167-13680004",0.000149144929085808,-0.126329647172288,0.339,0.343,1
"chr12-16892709-16902085",0.000149333338279279,-0.106452066402667,0.365,0.362,1
"chr19-37206179-37211859",0.000149475683568225,-0.130739200658818,0.277,0.279,1
"chr8-82772734-82775221",0.000149848554368777,-0.161504371039315,0.249,0.255,1
"chr2-118007399-118008810",0.00014991039023737,-0.255561092666334,0.124,0.138,1
"chr9-59749478-59752425",0.000150062254697028,-0.106123803311472,0.367,0.369,1
"chr15-81584103-81588174",0.000150098674826467,-0.121380371460084,0.417,0.424,1
"chr4-31962996-31965742",0.000150720652757564,-0.145866381305972,0.265,0.272,1
"chr9-106202071-106205198",0.00015087811444023,-0.129456186646485,0.284,0.29,1
"chr13-9011477-9012384",0.000151190058775533,0.179524981000245,0.455,0.401,1
"chr9-61334882-61339808",0.000151746349991315,-0.16564766177685,0.254,0.265,1
"chr7-6727105-6731317",0.000152219592671893,0.224354096881011,0.329,0.264,1
"chr2-91983102-91988362",0.00015267188121375,-0.179669977392523,0.2,0.212,1
"chr2-129591622-129596736",0.00015305490625599,-0.137237461167258,0.309,0.31,1
"chr14-55390993-55393645",0.000153255703771761,-0.184763786361978,0.194,0.204,1
"chr14-62835754-62843535",0.000153319342877493,-0.117945516730189,0.461,0.46,1
"chr8-33598644-33604409",0.000153547765376631,-0.140143232073232,0.279,0.285,1
"chr7-101411741-101431324",0.000153592594791744,-0.144190840305952,0.317,0.327,1
"chr4-136309330-136314563",0.000153992069001845,-0.116757149984631,0.392,0.399,1
"chr1-155222245-155225139",0.000154731297461531,-0.216529127224133,0.147,0.161,1
"chr6-128423735-128425543",0.000155241684471842,-0.174054530185111,0.224,0.228,1
"chr13-23550450-23552437",0.000155450212377411,-0.251628747599072,0.132,0.147,1
"chr5-25221508-25225003",0.000155676334616144,-0.185471261547709,0.187,0.193,1
"chr7-64140269-64142576",0.000155821935138352,0.265185323730358,0.28,0.222,1
"chr14-67199159-67200744",0.000156243122473378,0.42338556353286,0.135,0.094,1
"chr13-51322591-51327360",0.000156425000302709,0.32938097915274,0.189,0.14,1
"chr7-108933678-108935789",0.000156617629130024,-0.154487662219027,0.237,0.242,1
"chr19-34904388-34909556",0.000157413806920555,-0.184565689866353,0.174,0.182,1
"chr15-76188969-76191148",0.000157482698572339,-0.203730643956644,0.159,0.167,1
"chr8-79159123-79163880",0.000157677387080354,0.339812301315083,0.19,0.142,1
"chr15-102278079-102280902",0.000158341816232476,-0.163708644449537,0.219,0.224,1
"chr9-103207491-103208649",0.000158724759093875,-0.250023849821879,0.124,0.138,1
"chr4-43555643-43563746",0.000159076040431302,-0.10435221101041,0.488,0.492,1
"chr2-161103643-161110887",0.000159256867479606,-0.136514913350325,0.329,0.333,1
"chr7-143493429-143498673",0.000159423303468627,-0.250932623864421,0.122,0.134,1
"chr7-29237026-29240026",0.000159433809840284,-0.131614981251859,0.361,0.362,1
"chr5-8805485-8808353",0.000159469177246051,0.363748029077173,0.167,0.123,1
"chr18-20936211-20940662",0.000159797309135816,0.314254841598241,0.216,0.164,1
"chr14-20706672-20709857",0.000160225272336348,-0.185160286319149,0.196,0.207,1
"chr18-66222302-66224098",0.00016077669835024,0.339465667724774,0.198,0.146,1
"chr15-81744084-81748961",0.000160901383020694,-0.179756119602583,0.212,0.223,1
"chr13-109819950-109824164",0.000161089291160758,-0.156638334189364,0.274,0.287,1
"chr3-121720463-121724829",0.000161154199106577,0.333069183152934,0.194,0.148,1
"chr17-28906081-28910647",0.000162614756467899,-0.19142599531139,0.199,0.212,1
"chr13-21913769-21920604",0.000163362247124035,0.333415427117157,0.204,0.152,1
"chr1-152764736-152769142",0.000163476277404217,-0.135172996351087,0.33,0.336,1
"chr11-32345259-32350845",0.000163514415054126,-0.219107765811926,0.152,0.161,1
"chr6-88378215-88380951",0.000164210362076265,-0.241129449506617,0.119,0.132,1
"chr11-114062839-114069115",0.000164414713658101,0.363602143153642,0.174,0.126,1
"chr6-114967108-114971839",0.000164505900468108,0.34347116427585,0.189,0.142,1
"chr10-40451328-40453344",0.000164613475686308,-0.175023622851179,0.238,0.248,1
"chr11-104314760-104320915",0.000164626553194184,0.324373934995744,0.203,0.157,1
"chr2-29244693-29248288",0.000164658217669886,0.334049526699259,0.185,0.14,1
"chr2-93012876-93016895",0.000165192625402838,-0.19939106339117,0.169,0.176,1
"chr7-30168022-30171085",0.00016521934499812,-0.159157838296627,0.275,0.281,1
"chr7-101309573-101312031",0.000165268276757733,-0.146200835671318,0.291,0.298,1
"chr19-21651529-21656892",0.000165575270177545,-0.132293657536532,0.315,0.32,1
"chr9-13748260-13751207",0.000165688094193981,-0.162185598260868,0.203,0.209,1
"chr12-72669986-72672787",0.000165928366850192,0.406234031675717,0.143,0.1,1
"chr12-4208220-4209433",0.000166358282942137,-0.26735313107668,0.111,0.121,1
"chr1-36234495-36236563",0.000166722300772948,0.419364530097073,0.14,0.098,1
"chr15-42616495-42629992",0.000166855970313398,0.380417571685539,0.161,0.115,1
"chr6-51632830-51638179",0.000166904835853747,-0.166384131747447,0.233,0.237,1
"chr4-150565515-150567149",0.00016749109540293,-0.212375686268673,0.181,0.196,1
"chr7-4803772-4813883",0.000167752677367095,-0.115261293586888,0.486,0.501,1
"chr11-45751944-45754285",0.000168085118335739,0.410080660176671,0.129,0.092,1
"chr1-150391762-150394557",0.00016832895896054,-0.116337067198563,0.443,0.447,1
"chr1-86397306-86399837",0.000168814703351061,-0.259090537056659,0.129,0.147,1
"chr10-89461586-89465926",0.000169685641883327,0.352285086736011,0.178,0.132,1
"chr5-148788975-148796657",0.000169744995923054,-0.223344575620099,0.141,0.154,1
"chr10-94197736-94199909",0.000169758488234778,-0.178054185433703,0.215,0.224,1
"chr18-36781818-36784106",0.000170068402590371,-0.170419075945649,0.212,0.22,1
"chr17-25263020-25275071",0.000170110475798972,-0.109232344934711,0.434,0.439,1
"chr4-140770012-140775306",0.000170664301148285,0.337209120447179,0.181,0.135,1
"chr11-102924321-102926015",0.000170923061064607,-0.197175350940801,0.204,0.217,1
"chr11-96622314-96625037",0.000171243373763245,0.364102522463493,0.161,0.118,1
"chr13-98916889-98927391",0.000171799256032788,-0.138193245997233,0.318,0.323,1
"chr19-6045358-6049614",0.000171859637492852,-0.130346009722179,0.321,0.323,1
